key	accuracy	ammo	armour	campaign_action_points	category	charge_bonus	class	dismounted_charge_bonus	dismounted_melee_attack	dismounted_melee_defense	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_animals	animal	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	strengths_&_weaknesses_text	supports_first_person	training_level	num_guns	officers	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	ability_global_recharge	attribute_group	spot_dist_tree	spot_dist_scrub	chariot	num_chariots	reload	loose_spacing	spotting_and_hiding	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar
Mer_Ita_Campanian_Cavalry	5	2	bronze	2300	cavalry	33	cav_mel	13	69	10	Ita_Campanian_Cav_Long	rome_man_sword_shield_cavalry	rome_infantry_heavy	69	10	70	20	rome_hellenic_horse_sword_shield_vh	0		80	rome_gladius_elite_Cav	rome_javelin_precursor	4	cavalry	Mer_Ita_Campanian_Cav_Tooltip	cav_roman	melee_cav_good	false	elite	0	Ita_Officer			true	60.0	1500.0	0.0	melee_cavalry_elite	50.0	100.0		0	0	false	good_scouting	selected_italian_noble_cavalry	selected_italian_nobles	selected_men_of_italia	1.1
Mer_Ita_Cav	5	0	chest	2300	cavalry	34	cav_mel	18	38	17	Ita_Sword_Long	rome_man_spear_shield_cavalry	rome_infantry_medium	38	17	50	10	rome_hellenic_horse_spear_shield_m	0		80	rome_spear_cav		4	cavalry	Mer_Ita_Cav_Tooltip	cav_melee	melee_cav_avg	false	poorly_trained	0	Ita_Officer			true	60.0	1500.0	0.0	melee_cavalry	200.0	200.0		0	0	false	good_scouting	selected_italian_cavalry	selected_italian_cavalry	selected_men_of_italia	1.1
Mer_Ita_Etruscan_Hoplites	5	0	spolas_improved	1900	inf_melee	24	inf_spr	18	34	36	Gre_Citizen_Hoplites_Long	rome_man_spear_shield	rome_infantry_hoplite	32	46	60	20		0		0	rome_spear_elite		6	hoplite	Mer_Ita_Etruscan_Hoplites_Tooltip	spear_inf	spear_avg	false	trained	0	Gre_Infantry_Officer			true	40.0	1500.0	0.0	heavy_infantry	40.0	60.0		0	0	false	very_poor_scouting	selected_Etruscan_hoplites	selected_Etruscan	selected_Etruscan_hoplites	1.0
Mer_Ita_Samnite_Warriors	5	2	bronze	1900	inf_melee	25	inf_mel	12	36	27	Ita_Sword_Long	rome_man_sword_shield	rome_infantry_very_heavy	36	30	55	20		0		0	rome_hoplite_sword	rome_javelin_precursor	6	oval	Mer_Ita_Samnite_Warriors_Tooltip	melee_inf_roman	melee_good	false	trained	0	Socii_Infantry_Officer			true	60.0	1500.0	0.0	heavy_infantry	60.0	140.0		0	0	false	excellent_scouting	selected_warriors	selected_socii	selected_warriors	1.0
Mer_Ita_Spear	5	0	chest_improved	1900	inf_melee	15	inf_spr	14	18	26	Ita_Sword_Long	rome_man_spear_shield	rome_infantry_heavy	18	30	40	10		0		0	rome_spear		6	thureos	Mer_Ita_Spear_Tooltip	melee_inf_roman	spear_avg	false	poorly_trained	0	Ita_Officer			true	50.0	1500.0	0.0	heavy_infantry	40.0	80.0		0	0	false	poor_scouting	selected_italian_spearmen	selected_inf_spearmen	selected_men_of_italia	1.0
Mer_Ita_Sword	5	2	chest	1900	inf_melee	10	inf_mel	7	34	20	Ita_Sword_Long	rome_man_sword_shield	rome_infantry_heavy	34	20	45	10		0		0	rome_gladius	rome_javelin_precursor	6	thureos	Ita_Sword_Tooltip	melee_inf_roman	melee_avg	false	poorly_trained	0	Ita_Officer			true	50.0	1500.0	0.0	melee_infantry	50.0	100.0		0	0	false	average_scouting	selected_italian_swordsmen	selected_swords	selected_men_of_italia	1.0
Mer_Kushite_Shieldwomen	5	0	cloth	1900	inf_melee	20	inf_spr	24	25	18	Mer_Kushite_Shieldwomen	rome_man_spear_shield	rome_infantry_light_fast	27	22	60	10		0		0	rome_spear		6	thureos	Mer_Kushite_Shieldwomen	melee_inf_roman	spear_avg	false	poorly_trained	0	Afr_Kushite_Female_Officer			false	50.0	1500.0	0.0	melee_infantry_warm	50.0	100.0		0	0	false	average_scouting	selected_nubian_spearmen	selected_nubians	selected_nubian_spearmen	1.0
Mer_Num_Cav	5	7	cloth	2300	cavalry	10	cav_mis	2	12	14	Afr_Numidian_Cav_Long	rome_man_javelin_sword_shield_cavalry	rome_infantry_light	18	14	55	10	rome_numidian_horse_sword_shield_l	0		80	rome_shortsword	rome_javelin_improved	4	pelta_cavalry	Mer_Num_Cav_Tooltip	missile_cav	javelin_cav	false	poorly_trained	0	Num_Officer			true	60.0	1500.0	0.0	missile_cavalry_warm	100.0	200.0		0	28	false	elite_scouting	selected_numidian_cavalry	selected_numidian_cavalry	selected_mercenaries	0.9
Mer_Num_Javelinmen	5	7	cloth	1900	inf_ranged	4	inf_mis	2	10	13	Car_Libyan_Javelin_Long	rome_man_javelin_sword_shield	rome_infantry_very_light	10	13	45	10		0		0	rome_shortsword	rome_javelin	5	pelta	Mer_Num_Javelinmen_Tooltip	missile_inf	javelinmen	false	poorly_trained	0	Num_Officer			true	60.0	1500.0	0.0	missile_infantry_warm	60.0	140.0		0	23	false	excellent_scouting	selected_numidian_javelinmen	selected_javelinmen	selected_numidians	0.9
Mer_Num_Noble_Cav	5	7	mail	2300	cavalry	30	cav_mis	19	65	19	Afr_Numidian_Cav_Long	rome_man_javelin_sword_shield_cavalry	rome_infantry_heavy	65	19	70	25	rome_numidian_horse_sword_shield_m	0		80	rome_kopis	rome_javelin_improved	4	pelta_cavalry	Mer_Num_Noble_Cav_Tooltip	missile_cav	javelin_cav	false	elite	0	dk_num_officer_high_tier_spear_no_banner			true	60.0	1500.0	0.0	missile_cavalry_warm	60.0	150.0		0	28	false	excellent_scouting	selected_numidian_noble_cavalry	selected_noble_cavalry	selected_numidians	1.0
Mer_Par_Horse_Archers	5	15	cloth	2300	cavalry	4	cav_mis	2	10	13	Eas_Horse_Archers_Long	rome_man_composite_bow_cavalry	rome_infantry_light	10	13	40	10	rome_scythian_horse_sword_l	0		80	rome_shortsword	rome_composite_bow_horse	4	none	Mer_Par_Horse_Archers_Tooltip	missile_cav	archer_cav	false	poorly_trained	0	Eas_Officer			true	60.0	1500.0	0.0	missile_cavalry_parthian_warm	60.0	150.0		0	23	false	excellent_scouting	selected_parthian_horse_archers	selected_parthians	selected_cavalry_missile	1.0
Mer_Par_Spear	5	0	cloth	1900	inf_melee	11	inf_spr	10	13	24	Eas_Garrison_Spear_Long	rome_man_spear_shield	rome_infantry_medium	13	24	25	5		0		0	rome_spear		6	tower	Mer_Par_Spear_Tooltip	spear_inf	spear_poor	false	poorly_trained	0	Eas_Infantry_Officer			true	50.0	1500.0	0.0	melee_infantry_warm	40.0	80.0		0	0	false	poor_scouting	selected_parthian_spearmen	selected_parthians	selected_inf_spearmen	1.0
Mer_Pel_Agrianian_Axemen	5	7	cloth	1900	inf_ranged	14	inf_mis	14	22	16	Gre_Agrianian_Axemen_Long	rome_man_javelin_axe_shield	rome_infantry_medium	22	16	50	10		0		0	rome_celtic_axe	rome_javelin	5	thureos	Gre_Agrianian_Axemen_Tooltip	missile_inf	javelinmen	false	poorly_trained	0	Pel_Gre_Officer			true	50.0	1500.0	0.0	missile_infantry	50.0	100.0		0	15	false	good_scouting	selected_agrianian_axemen	selected_agrianian	selected_inf_missile	0.9
Mer_Pel_Ionian_Hippeus	5	2	bronze	2300	cavalry	22	cav_mel	22	36	25	Pel_Ionian_Hippeus_Long	rome_man_lance_cavalry	rome_infantry_very_heavy	36	25	55	20	pel_greek_horse_h	0		80	rome_spear_cav_elite	rome_javelin_precursor	4	none	Pel_Ionian_Hippeus_Tooltip	cav_melee	shock_cav_good	false	elite	0	Pel_Gre_Cav_Officer			true	60.0	1500.0	0.0	heavy_cavalry_elite	60.0	150.0		0	0	false	good_scouting	selected_elite_cavalry	selected_cavalry	selected_cavalry_melee	1.1
Mer_Pel_Kretan_Archers	5	15	cloth	1900	inf_ranged	6	inf_mis	2	12	14	Gre_Archers_Long	rome_man_bow	rome_infantry_very_light	12	14	55	15		0		0	rome_shortsword	rome_composite_bow_elite	5	none	Pel_Kretan_Archers_Tooltip	missile_inf	archers_elite	false	poorly_trained	0	Pel_Gre_Officer			true	60.0	1500.0	0.0	missile_infantry	200.0	200.0		0	28	false	elite_scouting	selected_archers	selected_inf_missile	selected_archers	0.8
Mer_Pel_Rodian_Slingers	5	25	light_padded	1900	inf_ranged	6	inf_mis	2	12	14	Aux_Gre_Rhodian_Slingers_Long	rome_man_sling	rome_infantry_very_light	12	14	55	15		0		0	rome_shortsword	rome_sling_lead	5	small_bronze	Mer_Gre_Rhodian_Slingers_Tooltip	missile_inf	slingers	false	poorly_trained	0	Pel_Gre_Officer			true	50.0	1500.0	0.0	missile_infantry	200.0	200.0		0	28	false	elite_scouting	selected_slingers	selected_slingers	selected_inf_missile	0.8
Mer_Pel_Thr_Peltasts	5	7	cloth	1900	inf_ranged	12	inf_mis	10	20	15	Thr_Nobles_Long	rome_man_javelin_sword_shield	rome_infantry_light	28	15	45	15		0		0	rome_balkan_sword	rome_javelin_improved	5	pelta	Mer_Thr_Peltasts_Tooltip	missile_inf	peltasts	false	poorly_trained	0	Pel_Thr_Officer			true	50.0	1500.0	0.0	missile_infantry	50.0	100.0		0	23	false	good_scouting	selected_peltasts	selected_peltasts	selected_peltasts	0.9
Mer_Per_Archers	5	15	cloth	1900	inf_ranged	4	inf_mis	2	9	13	Eas_Persian_Light_Archers_Long	rome_man_bow	rome_infantry_very_light	9	13	30	5		0		0	rome_shortsword	rome_recurve_bow	5	none	Mer_Per_Archers_Tooltip	missile_inf	archers	false	poorly_trained	0	Eas_Infantry_Officer			true	60.0	1500.0	0.0	missile_infantry_warm	200.0	200.0		0	18	false	excellent_scouting	selected_persian_archers	selected_elite_archers	selected_archers	0.9
Mer_Per_Cav	5	0	scale	2300	cavalry	67	cav_shk	31	30	15	Eas_Persian_Light_Archers_Long	rome_man_lance_cavalry	rome_infantry_very_heavy	40	15	60	15	rome_hellenic_horse_lance_vh	0		80	rome_lance		4	none	Mer_Per_Cav_Tooltip	cav_roman	shock_cav_avg	false	elite	0	Eas_Officer_Spear			true	60.0	1500.0	0.0	heavy_cavalry_warm	60.0	150.0		0	0	false	good_scouting	selected_cavalry_shock	selected_mercenaries	selected_cavalry_shock	1.1
Mer_Rom_Gladiatrices	5	0	leather	1900	inf_melee	22	inf_mel	22	70	15	Rom_Gladiatrices	rome_man_sword_shield	rome_infantry_light	57	25	65	20		0		0	rome_gladius_elite		6	celtic_shock	Rom_Gladiatrices	missile_inf	melee_avg	false	poorly_trained	0	Rom_Female_Officer			false	40.0	1500.0	0.0	melee_infantry	30.0	60.0		0	0	false	poor_scouting	selected_gladiators	selected_gladiators	selected_gladiators	1.0
Mer_Rom_Gladiatrices_Spear	5	0	leather	1900	inf_melee	20	inf_spr	28	45	25	Rom_Gladiatrices	rome_man_spear_shield	rome_infantry_very_light	40	35	60	15		0		0	rome_spear_elite		6	celtic_shock	Rom_Gladiatrices_Spear	missile_inf	spear_avg	false	poorly_trained	0	Rom_Female_Officer			false	40.0	1500.0	0.0	melee_infantry_charge_reflector	40.0	60.0		0	0	false	poor_scouting	selected_gladiator_spearmen	selected_gladiators	selected_gladiators	1.0
Mer_Sar_Armour_Lancers	5	0	leather	2300	cavalry	57	cav_shk	25	25	16	Ste_Lancers_Long	rome_man_lance_cavalry	rome_infantry_heavy	40	16	30	15	rome_scythian_horse_lance_h	0		80	rome_lance		4	none	Mer_Sar_Armour_Lancers_Tooltip	cav_melee	shock_cav_avg	false	poorly_trained	0	Ste_Officer_Spear			true	60.0	1500.0	0.0	melee_cavalry	60.0	150.0		0	0	false	good_scouting	selected_armoured_lancers	selected_mercenaries	selected_armoured_lancers	1.1
Mer_Sar_Horse_Archers	5	15	cloth	2300	cavalry	4	cav_mis	2	9	13	Ste_Archers_Long	rome_man_composite_bow_cavalry	rome_infantry_light	9	13	30	10	rome_scythian_horse_sword_l	0		80	rome_shortsword	rome_composite_bow_horse	4	none	Mer_Sar_Horse_Archers_Tooltip	missile_cav	archer_cav	false	poorly_trained	0	Ste_Officer			true	60.0	1500.0	0.0	missile_cavalry_parthian	50.0	100.0		0	18	false	good_scouting	selected_horse_archers	selected_mercenaries	selected_horse_archers	1.0
Mer_Sar_Lancers	5	0	cloth	2300	cavalry	51	cav_shk	15	25	16	Ste_Lancers_Long	rome_man_lance_cavalry	rome_infantry_medium	34	16	35	10	rome_scythian_horse_lance_m	0		80	rome_lance		4	none	Mer_Sar_Lancers_Tooltip	cav_melee	shock_cav_poor	false	poorly_trained	0	Ste_Officer_Spear			true	60.0	1500.0	0.0	melee_cavalry	60.0	150.0		0	0	false	superior_scouting	selected_lancers	selected_mercenaries	selected_cavalry_melee	1.1
Mer_Scy_Armour_Horse_Archers	5	15	spolas	2300	cavalry	15	cav_mis	10	37	15	Eas_Horse_Archers_Long	rome_man_composite_bow_cavalry	rome_infantry_medium	37	15	45	15	rome_scythian_horse_sword_m	0		80	rome_steppe_sword	rome_composite_bow_horse	4	none	Mer_Scy_Armour_Horse_Archers_Tooltip	missile_cav	archer_cav_elite	false	poorly_trained	0	Ste_Officer			true	60.0	1500.0	0.0	missile_cavalry_parthian	50.0	100.0		0	23	false	good_scouting	selected_armoured_horse_archers	selected_armoured_horse_archers	selected_armoured_horse_archers	1.0
Mer_Scy_Horse_Archers	5	15	cloth	2300	cavalry	4	cav_mis	2	9	13	Eas_Horse_Archers_Long	rome_man_composite_bow_cavalry	rome_infantry_light	9	13	30	10	rome_scythian_horse_sword_l	0		80	rome_shortsword	rome_composite_bow_horse	4	none	Mer_Scy_Horse_Archers_Tooltip	missile_cav	archer_cav	false	poorly_trained	0	Ste_Officer			true	60.0	1500.0	0.0	missile_cavalry_parthian	60.0	150.0		0	18	false	excellent_scouting	selected_horse_archers	selected_horse_archers	selected_cavalry_missile	1.0
Mer_Ste_Amazonian_Riders	20	15	cloth	2600	cavalry	4	cav_mis	2	7	2	Ama_Warriors_Long	rome_man_composite_bow_cavalry	rome_infantry_light	7	2	40	5	rome_scythian_horse_sword_l	0		80	rome_shortsword	rome_composite_bow_elite	4	none	Ste_Amazon_Riders_Tooltip	missile_cav	archer_cav	false	poorly_trained	0	Ste_Scythian_Female_Officer			false	60.0	1500.0	0.0	missile_cavalry_parthian_cold	60.0	150.0		0	10	false	superior_scouting	selected_amazonian_riders_female	selected_cavalry_female	selected_riders_female	1.0
Mer_Syrian_Armoured_Elephants	5	7	leather	1900	elephants	44	elph	22	64	24	Mer_Syrian_Armoured_Elephants_Long	rome_man_elephant_cavalry	rome_infantry_medium	64	24	60	15	syrian_elephants	0		12	tusks	rome_javelin_elephant	2	none	Mer_Syrian_Armoured_Elephants_Tooltip	elephant	elephant_armoured	false	trained	0	Eas_Officer_Ele			true	60.0	1500.0	0.0	elephant_indian	60.0	150.0		0	15	false	excellent_scouting	selected_armoured_elephants	selected_elephants	selected_elephants	1.4
Mer_Thr_Cav	5	7	cloth	2300	cavalry	16	cav_mis	2	9	13	Thr_Cav_Long	rome_man_javelin_sword_shield_cavalry	rome_infantry_light	40	16	35	10	rome_celtic_horse_sword_shield_l	0		80	rome_shortsword	rome_javelin	4	cavalry	Mer_Thr_Cav_Tooltip	missile_cav	javelin_cav	false	poorly_trained	0	Thr_Officer			true	60.0	1500.0	0.0	missile_cavalry	50.0	100.0		0	18	false	good_scouting	selected_thracian_cavalry	selected_thracian_cavalry	selected_thracian_cavalry	1.0
Mer_Thr_Peltasts	5	7	padded_improved	1900	inf_ranged	12	inf_mis	10	20	15	Thr_Nobles_Long	rome_man_javelin_sword_shield	rome_infantry_light	28	15	45	15		0		0	rome_balkan_sword	rome_javelin_improved	5	pelta	Mer_Thr_Peltasts_Tooltip	missile_inf	peltasts	false	poorly_trained	0	Thr_Officer			true	50.0	1500.0	0.0	missile_infantry	50.0	100.0		0	23	false	good_scouting	selected_peltasts	selected_peltasts	selected_peltasts	0.9
Mer_Thr_Warriors	5	0	cloth	1900	inf_melee	36	inf_mel	23	45	12	Thr_Nobles_Long	rome_man_falx	rome_infantry_medium	46	12	45	10		0		0	rome_rhomphaia		6	thracian	Mer_Thr_Warriors_Tooltip	falx_inf	melee_poor	false	poorly_trained	0	Thr_Officer			true	40.0	1500.0	0.0	melee_infantry	40.0	80.0		0	0	false	poor_scouting	selected_thracian_warriors	selected_warriors	selected_thracian_warriors	1.0
Num_Javelinmen	5	7	cloth	1900	inf_ranged	4	inf_mis	2	10	13	Car_Libyan_Javelin_Long	rome_man_javelin_sword_shield	rome_infantry_very_light	10	13	45	10		0		0	rome_shortsword	rome_javelin	5	pelta	Num_Javelinmen_Tooltip	missile_inf	javelinmen	false	poorly_trained	0	Num_Officer			true	60.0	1500.0	0.0	missile_infantry_warm	60.0	140.0		0	23	false	excellent_scouting	selected_numidian_javelinmen	selected_javelinmen	selected_numidians	0.9
Num_Noble_Infantry	5	2	mail	1900	inf_melee	29	inf_spr	26	34	38	Num_Noble_Infantry_Long	rome_man_spear_shield	rome_infantry_very_heavy	34	38	70	20		0		0	rome_spear_elite	rome_javelin_precursor	6	thureos	Num_Noble_Infantry_Tooltip	spear_inf	spear_good	false	elite	0	dk_num_officer_high_tier_melee			true	40.0	1500.0	0.0	heavy_infantry_warm	40.0	60.0		0	0	false	very_poor_scouting	selected_numidian_noble_infantry	selected_noble_infantry	selected_numidians	1.0
Num_Spear	5	0	cloth	1900	inf_melee	11	inf_spr	10	13	24	Num_Noble_Infantry_Long	rome_man_spear_shield	rome_infantry_medium	13	24	30	5		0		0	rome_spear_anti_cav		6	caetra	Num_Spear_Tooltip	spear_inf	spear_poor	false	poorly_trained	0	Num_Officer			true	50.0	1500.0	0.0	heavy_infantry_warm	40.0	80.0		0	0	false	poor_scouting	selected_numidians	selected_inf_spearmen	selected_numidians	1.0
Pel_Archer_Marines	25	15	cloth	1900	inf_ranged	3	inf_mis	1	8	12	Pel_Marines_Long	rome_man_celtic_bow	rome_infantry_very_light	8	12	35	15		0		0	rome_shortsword	rome_bow	5	none	Pel_Archer_Marines_Tooltip	spear_inf	archers	false	poorly_trained	0	Pel_Gre_Officer			true	40.0	1500.0	0.0	missile_infantry	40.0	80.0		0	25	false	average_scouting	selected_archers	selected_archers	selected_inf_missile	0.9
Pel_Archers	5	15	cloth	1900	inf_ranged	3	inf_mis	1	8	12	Gre_Archers_Long	rome_man_celtic_bow	rome_infantry_very_light	8	12	25	5		0		0	rome_shortsword	rome_bow	5	none	Gre_Archers_Tooltip	missile_inf	archers	false	poorly_trained	0	Pel_Gre_Officer			true	40.0	1500.0	0.0	missile_infantry	40.0	80.0		0	13	false	average_scouting	selected_archers	selected_archers	selected_inf_missile	0.9
Pel_Armoured_Marines	5	0	spolas	1900	inf_melee	26	inf_spr	21	34	42	Pel_Marines_Long	rome_man_spear_shield	rome_infantry_hoplite	54	52	65	25		0		0	rome_hoplite_spear		6	hoplite	Pel_Armoured_Marines_Tooltip	spear_inf	spear_avg	false	trained	0	Pel_Gre_Officer			true	40.0	1500.0	0.0	heavy_infantry	40.0	60.0		0	0	false	very_poor_scouting	selected_hoplites	selected_hoplites	selected_hoplites	1.0
Pel_Baktrian_Cavalry	5	0	padded	2300	cavalry	29	cav_mel	25	37	11	Bac_Hillmen_Long	rome_man_spear_shield_cavalry	rome_infantry_light	37	11	30	10	pel_persian_horse_l	0		80	rome_spear_cav		4	hoplite_cav	Pel_Baktrian_Cav_Tooltip	cav_melee	melee_cav_poor	false	poorly_trained	0	Pel_Per_Cav_Officer			true	60.0	1500.0	0.0	melee_cavalry	100.0	200.0		0	0	false	elite_scouting	selected_bactrian_light_horse	selected_bactrians	selected_cavalry_melee	0.9
Pel_Helot_Archers	5	15	cloth	1900	inf_ranged	3	inf_mis	1	8	12	Gre_Helot_Javelinmen_Long	rome_man_celtic_bow	rome_infantry_very_light	8	12	25	5		0		0	rome_shortsword	rome_bow	5	none	Gre_Helot_Archers_Tooltip	missile_inf	archers	false	poorly_trained	0	Pel_Spa_Officer			true	40.0	1500.0	0.0	missile_infantry	40.0	80.0		0	13	false	average_scouting	selected_archers	selected_helots	selected_inf_missile	0.9
Pel_Helot_Javelinmen	5	7	cloth	1900	inf_ranged	3	inf_mis	1	8	12	Gre_Helot_Javelinmen_Long	rome_man_javelin_sword_shield	rome_infantry_very_light	8	12	25	5		0		0	rome_shortsword	rome_wooden_javelin	5	pelta	Gre_Helot_Javelinmen_Tooltip	missile_inf	javelinmen	false	poorly_trained	0	Pel_Spa_Officer			true	40.0	1500.0	0.0	missile_infantry	40.0	80.0		0	13	false	average_scouting	selected_javelinmen	selected_helots	selected_inf_missile	0.9
Pel_Helot_Slingers	5	25	cloth	1900	inf_ranged	3	inf_mis	1	8	12	Gre_Helot_Javelinmen_Long	rome_man_sling	rome_infantry_very_light	8	12	25	5		0		0	rome_shortsword	rome_sling	5	pelta	Gre_Helot_Slingers_Tooltip	missile_inf	slingers	false	poorly_trained	0	Pel_Spa_Officer			true	50.0	1500.0	0.0	missile_infantry	50.0	100.0		0	13	false	average_scouting	selected_slingers	selected_slingers	selected_inf_missile	0.9
Pel_Hillmen	5	2	spolas	1900	inf_melee	12	inf_mel	9	25	11	Eas_Hillmen_Long	rome_man_axe_shield	rome_infantry_medium_fast	28	14	40	5		0		0	rome_eastern_axe	rome_javelin_precursor	6	pelta	Eas_Hillmen_Tooltip	melee_inf_barb	axemen	false	poorly_trained	0	Pel_Per_Officer			true	60.0	1500.0	0.0	melee_infantry_warm	60.0	140.0		0	0	false	excellent_scouting	selected_hillmen	selected_hillmen	selected_inf_melee	1.0
Pel_Hippeus	5	2	bronze	2300	cavalry	25	cav_mel	25	40	25	Gre_Citizen_Cav_Long	rome_man_lance_cavalry	rome_infantry_very_heavy	40	25	65	20	pel_greek_horse_h	0		80	rome_spear_cav_elite	rome_javelin_precursor	4	none	Pel_Hippeus_Tooltip	cav_melee	shock_cav_good	false	elite	0	Pel_Gre_Cav_Officer			true	60.0	1500.0	0.0	heavy_cavalry_elite	60.0	150.0		0	0	false	good_scouting	selected_hippeus	selected_cavalry	selected_cavalry_melee	1.1
Pel_Hoplites	5	0	spolas	1900	inf_melee	21	inf_spr	21	34	42	Gre_Citizen_Hoplites_Long	rome_man_spear_shield	rome_infantry_hoplite	34	42	55	15		0		0	rome_hoplite_spear		6	hoplite	Gre_Hoplites_Tooltip	spear_inf	spear_avg	false	trained	0	Pel_Gre_Officer			true	40.0	1500.0	0.0	heavy_infantry	40.0	60.0		0	0	false	very_poor_scouting	selected_hoplites	selected_hoplites	selected_hoplites	1.0
Pel_Immortal_Archers	5	15	cloth	1900	inf_ranged	18	inf_mis	18	28	32	Pel_Immortals_Long	rome_man_bow_spear	rome_infantry_very_light_fast	28	32	65	10		0		0	rome_spear_anti_cav	rome_recurve_bow_elite	5	none	Pel_Immortal_Archers_Tooltip	missile_inf	archers_elite	false	poorly_trained	0	Pel_Per_Officer			true	60.0	1500.0	0.0	missile_infantry_warm	60.0	140.0		0	23	false	excellent_scouting	selected_persian_archers	selected_elite_archers	selected_inf_missile	0.9
Pel_Immortal_Spearmen	5	0	leather	1900	inf_melee	26	inf_spr	20	22	34	Pel_Immortals_Long	rome_man_spear_shield	rome_infantry_heavy_fast	40	46	65	10		0		0	rome_spear		6	thureos	Pel_Immortal_Spear_Tooltip	melee_inf_roman	spear_avg	false	trained	0	Pel_Per_Officer			true	40.0	1500.0	0.0	formed_infantry	40.0	60.0		0	0	false	terrible_spotting	selected_heavy_infantry	selected_shield_bearers	selected_men_of_persia	1.0
Pel_Javelin_Marines	25	7	cloth	1900	inf_ranged	3	inf_mis	1	8	12	Car_Libyan_Javelin_Long	rome_man_javelin_sword_shield	rome_infantry_very_light	8	12	35	15		0		0	rome_shortsword	rome_wooden_javelin	5	pelta	Pel_Javelin_Marines_Tooltip	spear_inf	javelinmen	false	poorly_trained	0	Pel_Gre_Officer			true	40.0	1500.0	0.0	missile_infantry	40.0	80.0		0	25	false	average_scouting	selected_javelinmen	selected_javelinmen	selected_inf_missile	0.9
Pel_Javelinmen	5	7	cloth	1900	inf_ranged	3	inf_mis	1	8	12	Car_Libyan_Javelin_Long	rome_man_javelin_sword_shield	rome_infantry_very_light	8	12	25	5		0		0	rome_shortsword	rome_wooden_javelin	5	pelta	Gre_Javelinmen_Tooltip	missile_inf	javelinmen	false	poorly_trained	0	Pel_Gre_Officer			true	40.0	1500.0	0.0	missile_infantry	40.0	80.0		0	13	false	average_scouting	selected_javelinmen	selected_javelinmen	selected_inf_missile	0.9
Pel_Kilikian_Javelinmen	5	7	cloth	1900	inf_ranged	3	inf_mis	1	8	12	Pel_Kilikian_Javelinmen_Long	rome_man_javelin_sword_shield	rome_infantry_very_light_fast	8	12	20	5		0		0	rome_shortsword	rome_javelin_improved	5	pelta	Pel_Kilikian_Javelinmen_Tooltip	missile_inf	javelinmen	false	trained	0	Pel_Per_Officer			true	50.0	1500.0	0.0	missile_infantry_warm	50.0	100.0		0	13	false	average_scouting	selected_javelinmen	selected_javelinmen	selected_inf_missile	0.9
Pel_Light_Cavalry	5	2	cloth	2300	cavalry	20	cav_mel	20	32	24	Gre_Skirm_Cav_Long	rome_man_lance_cavalry	rome_infantry_light	32	24	35	10	pel_greek_horse_l	0		80	rome_spear_cav	rome_javelin_precursor	4	none	Pel_Light_Cav_Tooltip	cav_melee	shock_cav_poor	false	poorly_trained	0	Pel_Gre_Cav_Officer			true	40.0	1500.0	0.0	heavy_cavalry	40.0	80.0		0	0	false	average_scouting	selected_light_cavalry	selected_cavalry	selected_cavalry_melee	1.1
Pel_Light_Hoplites	5	0	padded	1900	inf_melee	18	inf_spr	18	23	30	Gre_Citizen_Hoplites_Long	rome_man_spear_shield	rome_infantry_light_fast	23	30	40	15		0		0	rome_hoplite_spear		6	hoplite	Gre_Light_Hoplites_Tooltip	spear_inf	spear_poor	false	poorly_trained	0	Pel_Gre_Officer			true	50.0	1500.0	0.0	heavy_infantry	50.0	100.0		0	0	false	average_scouting	selected_light_hoplites	selected_light_hoplites	selected_light_hoplites	1.0
Pel_Marines	5	0	cloth	1900	inf_melee	25	inf_spr	15	21	38	Pel_Marines_Long	rome_man_spear_shield	rome_infantry_hoplite	42	46	55	20		0		0	rome_hoplite_spear		6	hoplite	Pel_Marines_Tooltip	spear_inf	spear_poor	false	poorly_trained	0	Pel_Gre_Officer			true	40.0	1500.0	0.0	formed_infantry	40.0	60.0		0	0	false	very_poor_scouting	selected_hoplites	selected_hoplites	selected_hoplites	1.0
Pel_Median_Cavalry	5	2	scale	2300	cavalry	27	cav_mel	27	44	24	Eas_Median_Cav_Long	rome_man_lance_cavalry	rome_infantry_very_heavy	44	24	60	15	pel_persian_horse_h	0		80	rome_spear_cav_elite	rome_javelin_precursor	4	none	Pel_Median_Cav_Tooltip	cav_roman	shock_cav_avg	false	trained	0	Pel_Per_Cav_Officer			true	40.0	1500.0	0.0	heavy_cavalry_warm	40.0	80.0		0	0	false	average_scouting	selected_median_cavalry	selected_medians	selected_elite_cavalry	1.1
Pel_Median_Spear	5	0	cloth	1900	inf_melee	11	inf_spr	10	13	24	Eas_Median_Cav_Long	rome_man_spear_shield	rome_infantry_medium	13	24	25	5		0		0	rome_spear		6	tower	Pel_Median_Spear_Tooltip	melee_inf_barb	spear_poor	false	poorly_trained	0	Pel_Per_Officer			true	50.0	1500.0	0.0	melee_infantry_warm	50.0	100.0		0	0	false	average_scouting	selected_medians	selected_spears	selected_inf_melee	1.0
